,latitude,longitude,labels
3653,41.836,-69.857,3
3654,41.812,-69.726,3
3655,41.787,-69.595,3
3656,41.762,-69.465,3
3657,41.738,-69.334,3
3658,41.713,-69.204,3
3659,41.687,-69.073,3
3660,41.662,-68.943,3
3661,41.637,-68.813,3
3662,41.611,-68.683,3
3663,41.586,-68.553,3
3664,41.56,-68.424,3
3665,41.534,-68.294,3
3666,41.508,-68.164,3
3667,41.482,-68.035,3
3668,41.456,-67.906,3
3669,41.43,-67.776,3
3670,41.403,-67.647,3
3671,41.377,-67.518,3
3672,41.35,-67.389,3
3673,41.323,-67.261,3
3674,41.296,-67.132,3
3675,41.269,-67.003,3
3676,41.242,-66.875,3
3677,41.215,-66.746,3
3678,41.187,-66.618,3
3679,41.16,-66.49,3
3680,41.132,-66.362,3
3681,41.105,-66.234,3
3682,40.309,-128.803,5
3683,40.339,-128.678,5
3684,40.37,-128.553,5
3685,40.4,-128.428,5
3686,40.43,-128.302,5
3687,40.46,-128.177,5
3688,40.49,-128.051,5
3689,40.52,-127.926,5
3690,40.549,-127.8,5
3691,40.579,-127.674,5
3692,40.608,-127.548,5
3693,40.638,-127.422,5
3694,40.667,-127.296,5
3695,40.696,-127.169,5
3696,40.725,-127.043,5
3697,40.754,-126.916,5
3698,40.783,-126.79,5
3699,40.811,-126.663,5
3700,40.84,-126.536,5
3701,40.868,-126.409,5
3702,40.897,-126.282,5
3703,40.925,-126.155,5
3704,40.953,-126.027,5
3705,40.981,-125.9,5
3706,41.009,-125.772,5
3707,41.036,-125.644,5
3708,41.064,-125.517,5
3709,41.091,-125.389,5
3710,41.119,-125.261,5
3711,41.146,-125.132,5
3712,41.173,-125.004,5
3713,41.2,-124.876,5
3714,41.227,-124.747,5
3715,41.254,-124.619,5
3716,41.281,-124.49,5
3717,41.307,-124.361,5
3718,41.334,-124.232,5
3719,41.36,-124.103,5
3720,43.883,-87.721,0
3721,43.816,-86.602,0
3722,43.807,-86.462,0
3723,43.6,-83.677,0
3724,43.49,-82.431,0
3725,43.477,-82.293,0
3726,43.464,-82.155,0
3727,41.75,-69.894,3
3728,41.725,-69.763,3
3729,41.701,-69.632,3
3730,41.676,-69.502,3
3731,41.651,-69.372,3
3732,41.626,-69.242,3
3733,41.601,-69.111,3
3734,41.576,-68.981,3
3735,41.551,-68.851,3
3736,41.525,-68.722,3
3737,41.499,-68.592,3
3738,41.474,-68.462,3
3739,41.448,-68.333,3
3740,41.422,-68.203,3
3741,41.396,-68.074,3
3742,41.37,-67.945,3
3743,41.344,-67.816,3
3744,41.317,-67.687,3
3745,41.291,-67.558,3
3746,41.264,-67.429,3
3747,41.237,-67.301,3
3748,41.21,-67.172,3
3749,41.183,-67.044,3
3750,41.156,-66.916,3
3751,41.129,-66.787,3
3752,41.102,-66.659,3
3753,41.074,-66.531,3
3754,41.047,-66.403,3
3755,41.019,-66.276,3
3756,40.991,-66.148,3
3757,40.963,-66.02,3
3758,40.194,-128.883,5
3759,40.224,-128.758,5
3760,40.255,-128.633,5
3761,40.285,-128.508,5
3762,40.315,-128.383,5
3763,40.345,-128.258,5
3764,40.375,-128.133,5
3765,40.405,-128.007,5
3766,40.435,-127.882,5
3767,40.464,-127.756,5
3768,40.494,-127.631,5
3769,40.523,-127.505,5
3770,40.553,-127.379,5
3771,40.582,-127.253,5
3772,40.611,-127.126,5
3773,40.64,-127.0,5
3774,40.669,-126.874,5
3775,40.697,-126.747,5
3776,40.726,-126.62,5
3777,40.755,-126.494,5
3778,40.783,-126.367,5
3779,40.811,-126.24,5
3780,40.839,-126.113,5
3781,40.867,-125.985,5
3782,40.895,-125.858,5
3783,40.923,-125.731,5
3784,40.951,-125.603,5
3785,40.978,-125.475,5
3786,41.006,-125.348,5
3787,41.033,-125.22,5
3788,41.06,-125.092,5
3789,41.087,-124.964,5
3790,41.114,-124.835,5
3791,41.141,-124.707,5
3792,41.168,-124.579,5
3793,41.195,-124.45,5
3794,41.221,-124.321,5
3795,41.248,-124.193,5
3796,43.793,-87.733,0
3797,43.785,-87.594,0
3798,43.726,-86.616,0
3799,43.717,-86.476,0
3800,43.401,-82.451,0
3801,43.388,-82.313,0
3802,43.375,-82.175,0
3803,41.663,-69.931,3
3804,41.639,-69.8,3
3805,41.614,-69.67,3
3806,41.59,-69.539,3
3807,41.565,-69.409,3
3808,41.54,-69.279,3
3809,41.515,-69.149,3
3810,41.49,-69.019,3
3811,41.464,-68.89,3
3812,41.439,-68.76,3
3813,41.413,-68.63,3
3814,41.388,-68.501,3
3815,41.362,-68.372,3
3816,41.336,-68.242,3
3817,41.31,-68.113,3
3818,41.284,-67.984,3
3819,41.258,-67.855,3
3820,41.231,-67.727,3
3821,41.205,-67.598,3
3822,41.178,-67.469,3
3823,41.151,-67.341,3
3824,41.125,-67.212,3
3825,41.098,-67.084,3
3826,41.071,-66.956,3
3827,41.043,-66.828,3
3828,41.016,-66.7,3
3829,40.989,-66.572,3
3830,40.961,-66.445,3
3831,40.933,-66.317,3
3832,40.906,-66.19,3
3833,40.878,-66.062,3
3834,40.85,-65.935,3
3835,40.109,-128.838,5
3836,40.139,-128.713,5
3837,40.17,-128.588,5
3838,40.2,-128.464,5
3839,40.23,-128.339,5
3840,40.26,-128.214,5
3841,40.29,-128.089,5
3842,40.32,-127.963,5
3843,40.35,-127.838,5
3844,40.379,-127.713,5
3845,40.409,-127.587,5
3846,40.438,-127.461,5
3847,40.467,-127.335,5
3848,40.497,-127.209,5
3849,40.526,-127.083,5
3850,40.555,-126.957,5
3851,40.583,-126.831,5
3852,40.612,-126.705,5
3853,40.641,-126.578,5
3854,40.669,-126.451,5
3855,40.697,-126.325,5
3856,40.726,-126.198,5
3857,40.754,-126.071,5
3858,40.782,-125.944,5
3859,40.81,-125.817,5
3860,40.838,-125.689,5
3861,40.865,-125.562,5
3862,40.893,-125.434,5
3863,40.92,-125.307,5
3864,40.947,-125.179,5
3865,40.975,-125.051,5
3866,41.002,-124.923,5
3867,41.029,-124.795,5
3868,41.056,-124.667,5
3869,41.082,-124.539,5
3870,41.109,-124.41,5
3871,41.135,-124.282,5
3872,41.162,-124.153,5
3873,43.696,-87.606,0
3874,43.637,-86.63,0
3875,43.312,-82.471,0
3876,43.299,-82.333,0
3877,43.286,-82.195,0
3878,41.577,-69.967,3
3879,41.552,-69.837,3
3880,41.528,-69.707,3
3881,41.503,-69.577,3
3882,41.478,-69.447,3
3883,41.453,-69.317,3
3884,41.428,-69.187,3
3885,41.403,-69.057,3
3886,41.378,-68.928,3
3887,41.353,-68.798,3
3888,41.327,-68.669,3
3889,41.301,-68.54,3
3890,41.276,-68.41,3
3891,41.25,-68.281,3
3892,41.224,-68.152,3
3893,41.198,-68.024,3
3894,41.172,-67.895,3
3895,41.145,-67.766,3
3896,41.119,-67.638,3
3897,41.092,-67.509,3
3898,41.066,-67.381,3
3899,41.039,-67.253,3
3900,41.012,-67.125,3
3901,40.985,-66.997,3
3902,40.958,-66.869,3
3903,40.93,-66.741,3
3904,40.903,-66.613,3
3905,40.875,-66.486,3
3906,40.848,-66.358,3
3907,40.82,-66.231,3
3908,40.792,-66.104,3
3909,40.764,-65.977,3
3910,40.736,-65.85,3
3911,40.024,-128.793,5
3912,40.055,-128.668,5
3913,40.085,-128.544,5
3914,40.115,-128.419,5
3915,40.145,-128.294,5
3916,40.175,-128.17,5
3917,40.205,-128.045,5
3918,40.235,-127.92,5
3919,40.265,-127.794,5
3920,40.294,-127.669,5
3921,40.324,-127.544,5
3922,40.353,-127.418,5
3923,40.382,-127.292,5
3924,40.411,-127.166,5
3925,40.44,-127.041,5
3926,40.469,-126.915,5
3927,40.498,-126.788,5
3928,40.527,-126.662,5
3929,40.555,-126.536,5
3930,40.584,-126.409,5
3931,40.612,-126.283,5
3932,40.64,-126.156,5
3933,40.668,-126.029,5
3934,40.696,-125.902,5
3935,40.724,-125.775,5
3936,40.752,-125.648,5
3937,40.78,-125.521,5
3938,40.807,-125.394,5
3939,40.834,-125.266,5
3940,40.862,-125.139,5
3941,40.889,-125.011,5
3942,40.916,-124.883,5
3943,40.943,-124.755,5
3944,40.97,-124.627,5
3945,40.996,-124.499,5
3946,41.023,-124.371,5
3947,41.049,-124.242,5
3948,43.614,-87.758,0
3949,43.606,-87.618,0
3950,43.547,-86.644,0
3951,43.538,-86.504,0
3952,43.223,-82.49,0
3953,43.21,-82.353,0
3954,42.864,-79.068,0
3955,42.848,-78.932,0
3956,41.563,-70.395,3
3957,41.539,-70.265,3
3958,41.515,-70.134,3
3959,41.49,-70.004,3
3960,41.466,-69.874,3
3961,41.441,-69.744,3
3962,41.417,-69.614,3
3963,41.367,-69.354,3
3964,41.342,-69.225,3
3965,41.317,-69.095,3
3966,41.292,-68.966,3
3967,41.266,-68.836,3
3968,41.241,-68.707,3
3969,41.215,-68.578,3
3970,41.19,-68.449,3
3971,41.164,-68.32,3
3972,41.138,-68.191,3
3973,41.112,-68.063,3
3974,41.086,-67.934,3
3975,41.059,-67.806,3
3976,41.033,-67.677,3
3977,41.006,-67.549,3
3978,40.98,-67.421,3
3979,40.953,-67.293,3
3980,40.926,-67.165,3
3981,40.899,-67.037,3
3982,40.872,-66.909,3
3983,40.845,-66.782,3
3984,40.817,-66.654,3
3985,40.79,-66.527,3
3986,40.762,-66.399,3
3987,40.735,-66.272,3
3988,40.707,-66.145,3
3989,40.679,-66.018,3
3990,40.651,-65.891,3
3991,40.623,-65.765,3
3992,39.939,-128.748,5
3993,39.97,-128.624,5
3994,40.0,-128.499,5
3995,40.03,-128.375,5
3996,40.061,-128.25,5
3997,40.091,-128.126,5
3998,40.12,-128.001,5
3999,40.15,-127.876,5
4000,40.18,-127.751,5
4001,40.209,-127.626,5
4002,40.239,-127.5,5
4003,40.268,-127.375,5
4004,40.297,-127.249,5
4005,40.326,-127.124,5
4006,40.355,-126.998,5
4007,40.384,-126.872,5
4008,40.413,-126.746,5
4009,40.441,-126.62,5
4010,40.47,-126.494,5
4011,40.498,-126.367,5
4012,40.527,-126.241,5
4013,40.555,-126.114,5
4014,40.583,-125.988,5
4015,40.611,-125.861,5
4016,40.639,-125.734,5
4017,40.666,-125.607,5
4018,40.694,-125.48,5
4019,40.721,-125.353,5
4020,40.749,-125.225,5
4021,40.776,-125.098,5
4022,40.803,-124.971,5
4023,40.83,-124.843,5
4024,40.857,-124.715,5
4025,40.884,-124.587,5
4026,40.91,-124.459,5
4027,40.937,-124.331,5
4028,40.963,-124.203,5
4029,43.525,-87.77,0
4030,43.517,-87.631,0
4031,43.134,-82.51,0
4032,43.121,-82.373,0
4033,42.791,-79.229,0
4034,42.775,-79.093,0
4035,42.759,-78.957,0
4036,41.476,-70.431,3
4037,41.452,-70.301,3
4038,41.428,-70.171,3
4039,41.404,-70.041,3
4040,41.379,-69.911,3
4041,41.355,-69.781,3
4042,41.33,-69.651,3
4043,41.306,-69.521,3
4044,41.256,-69.262,3
4045,41.231,-69.133,3
4046,41.205,-69.004,3
4047,41.18,-68.874,3
4048,41.155,-68.745,3
4049,41.129,-68.616,3
4050,41.103,-68.488,3
4051,41.078,-68.359,3
4052,41.052,-68.23,3
4053,41.026,-68.102,3
4054,40.999,-67.973,3
4055,40.973,-67.845,3
4056,40.947,-67.717,3
4057,40.92,-67.589,3
4058,40.894,-67.461,3
4059,40.867,-67.333,3
4060,40.84,-67.205,3
4061,40.813,-67.077,3
4062,40.786,-66.95,3
4063,40.759,-66.822,3
4064,40.732,-66.695,3
4065,40.704,-66.568,3
4066,40.677,-66.44,3
4067,40.649,-66.313,3
4068,40.621,-66.186,3
4069,40.593,-66.06,3
4070,40.565,-65.933,3
4071,40.537,-65.806,3
4072,40.509,-65.68,3
4073,39.824,-128.827,5
4074,39.855,-128.703,5
4075,39.885,-128.579,5
4076,39.915,-128.455,5
4077,39.946,-128.331,5
4078,39.976,-128.206,5
4079,40.006,-128.082,5
4080,40.035,-127.957,5
4081,40.065,-127.832,5
4082,40.095,-127.707,5
4083,40.124,-127.582,5
4084,40.154,-127.457,5
4085,40.183,-127.332,5
4086,40.212,-127.206,5
4087,40.241,-127.081,5
4088,40.27,-126.955,5
4089,40.299,-126.83,5
4090,40.328,-126.704,5
4091,40.356,-126.578,5
4092,40.385,-126.452,5
4093,40.413,-126.326,5
4094,40.441,-126.199,5
4095,40.469,-126.073,5
4096,40.497,-125.946,5
4097,40.525,-125.82,5
4098,40.553,-125.693,5
4099,40.581,-125.566,5
4100,40.608,-125.439,5
4101,40.636,-125.312,5
4102,40.663,-125.185,5
4103,40.69,-125.058,5
4104,40.717,-124.93,5
4105,40.744,-124.803,5
4106,40.771,-124.675,5
4107,40.798,-124.548,5
4108,40.824,-124.42,5
4109,40.851,-124.292,5
4110,40.877,-124.164,5
4111,43.36,-86.532,0
4112,43.351,-86.394,0
4113,43.032,-82.393,0
4114,42.719,-79.389,0
4115,42.703,-79.253,0
4116,42.687,-79.117,0
4117,41.365,-70.337,3
4118,41.341,-70.207,3
4119,41.317,-70.077,3
4120,41.293,-69.947,3
4121,41.268,-69.818,3
4122,41.244,-69.688,3
4123,41.219,-69.558,3
4124,41.194,-69.429,3
4125,41.169,-69.3,3
4126,41.144,-69.17,3
4127,41.119,-69.041,3
4128,41.094,-68.912,3
4129,41.068,-68.783,3
4130,41.043,-68.655,3
4131,41.017,-68.526,3
4132,40.991,-68.397,3
4133,40.966,-68.269,3
4134,40.94,-68.141,3
4135,40.913,-68.012,3
4136,40.887,-67.884,3
4137,40.861,-67.756,3
4138,40.834,-67.628,3
4139,40.808,-67.5,3
4140,40.781,-67.372,3
4141,40.754,-67.245,3
4142,40.727,-67.117,3
4143,40.7,-66.99,3
4144,40.673,-66.863,3
4145,40.646,-66.735,3
4146,40.619,-66.608,3
4147,40.591,-66.481,3
4148,40.563,-66.354,3
4149,40.536,-66.228,3
4150,40.508,-66.101,3
4151,40.48,-65.974,3
4152,40.452,-65.848,3
4153,40.424,-65.722,3
4154,39.74,-128.783,5
4155,39.77,-128.659,5
4156,39.8,-128.535,5
4157,39.831,-128.411,5
4158,39.861,-128.287,5
4159,39.891,-128.162,5
4160,39.921,-128.038,5
4161,39.95,-127.913,5
4162,39.98,-127.789,5
4163,40.01,-127.664,5
4164,40.039,-127.539,5
4165,40.069,-127.414,5
4166,40.098,-127.289,5
4167,40.127,-127.164,5
4168,40.156,-127.038,5
4169,40.185,-126.913,5
4170,40.214,-126.787,5
4171,40.242,-126.661,5
4172,40.271,-126.536,5
4173,40.299,-126.41,5
4174,40.328,-126.284,5
4175,40.356,-126.158,5
4176,40.384,-126.031,5
4177,40.412,-125.905,5
4178,40.44,-125.779,5
4179,40.467,-125.652,5
4180,40.495,-125.525,5
4181,40.523,-125.398,5
4182,40.55,-125.272,5
4183,40.577,-125.145,5
4184,40.604,-125.017,5
4185,40.631,-124.89,5
4186,40.658,-124.763,5
4187,40.685,-124.635,5
4188,40.712,-124.508,5
4189,40.739,-124.38,5
4190,40.765,-124.253,5
4191,43.27,-86.546,0
4192,43.261,-86.408,0
4193,42.646,-79.548,0
4194,42.63,-79.413,0
4195,42.614,-79.277,0
4196,42.599,-79.142,0
4197,41.421,-71.154,3
4198,41.397,-71.024,3
4199,41.374,-70.893,3
4200,41.327,-70.633,3
4201,41.303,-70.503,3
4202,41.279,-70.373,3
4203,41.255,-70.243,3
4204,41.231,-70.113,3
4205,41.206,-69.984,3
4206,41.182,-69.854,3
4207,41.157,-69.725,3
4208,41.133,-69.595,3
4209,41.108,-69.466,3
4210,41.083,-69.337,3
4211,41.058,-69.208,3
4212,41.033,-69.079,3
4213,41.007,-68.95,3
4214,40.982,-68.821,3
4215,40.957,-68.693,3
4216,40.931,-68.564,3
4217,40.905,-68.436,3
4218,40.879,-68.308,3
4219,40.853,-68.179,3
4220,40.827,-68.051,3
4221,40.801,-67.923,3
4222,40.775,-67.795,3
4223,40.748,-67.667,3
4224,40.722,-67.54,3
4225,40.695,-67.412,3
4226,40.668,-67.285,3
4227,40.642,-67.157,3
4228,40.615,-67.03,3
4229,40.587,-66.903,3
4230,40.56,-66.776,3
4231,40.533,-66.649,3
4232,40.505,-66.522,3
4233,40.478,-66.395,3
4234,40.45,-66.269,3
4235,40.422,-66.142,3
4236,40.394,-66.016,3
4237,40.366,-65.89,3
4238,40.338,-65.763,3
4239,39.655,-128.738,5
4240,39.685,-128.614,5
4241,39.716,-128.491,5
4242,39.746,-128.367,5
4243,39.776,-128.243,5
4244,39.806,-128.118,5
4245,39.836,-127.994,5
4246,39.865,-127.87,5
4247,39.895,-127.745,5
4248,39.925,-127.621,5
4249,39.954,-127.496,5
4250,39.983,-127.371,5
4251,40.013,-127.246,5
4252,40.042,-127.121,5
4253,40.071,-126.996,5
4254,40.099,-126.87,5
4255,40.128,-126.745,5
4256,40.157,-126.619,5
4257,40.185,-126.494,5
4258,40.214,-126.368,5
4259,40.242,-126.242,5
4260,40.27,-126.116,5
4261,40.298,-125.99,5
4262,40.326,-125.864,5
4263,40.354,-125.738,5
4264,40.382,-125.611,5
4265,40.409,-125.485,5
4266,40.437,-125.358,5
4267,40.464,-125.231,5
4268,40.491,-125.104,5
4269,40.519,-124.977,5
4270,40.546,-124.85,5
4271,40.573,-124.723,5
4272,40.599,-124.596,5
4273,40.626,-124.468,5
4274,40.653,-124.341,5
4275,43.256,-87.806,0
4276,43.181,-86.56,0
4277,43.172,-86.422,0
4278,43.163,-86.284,0
4279,42.573,-79.708,0
4280,42.557,-79.572,0
4281,42.542,-79.437,0
4282,42.526,-79.301,0
4283,41.357,-71.319,3
4284,41.334,-71.189,3
4285,41.311,-71.059,3
4286,41.287,-70.929,3
4287,41.264,-70.799,3
4288,41.24,-70.669,3
4289,41.216,-70.539,3
4290,41.192,-70.409,3
4291,41.168,-70.279,3
4292,41.144,-70.15,3
4293,41.12,-70.02,3
4294,41.095,-69.891,3
4295,41.071,-69.762,3
4296,41.046,-69.632,3
4297,41.021,-69.503,3
4298,40.996,-69.374,3
4299,40.972,-69.245,3
4300,40.946,-69.117,3
4301,40.921,-68.988,3
4302,40.896,-68.859,3
4303,40.87,-68.731,3
4304,40.845,-68.602,3
4305,40.819,-68.474,3
4306,40.793,-68.346,3
4307,40.767,-68.218,3
4308,40.741,-68.09,3
4309,40.715,-67.962,3
4310,40.689,-67.834,3
4311,40.662,-67.707,3
4312,40.636,-67.579,3
4313,40.609,-67.452,3
4314,40.583,-67.324,3
4315,40.556,-67.197,3
4316,40.529,-67.07,3
4317,40.502,-66.943,3
4318,40.474,-66.816,3
4319,40.447,-66.689,3
4320,40.42,-66.563,3
4321,40.392,-66.436,3
4322,40.364,-66.31,3
4323,40.337,-66.183,3
4324,40.309,-66.057,3
4325,40.281,-65.931,3
4326,40.253,-65.805,3
4327,39.57,-128.694,5
4328,39.6,-128.57,5
4329,39.631,-128.446,5
4330,39.661,-128.323,5
4331,39.691,-128.199,5
4332,39.721,-128.075,5
4333,39.751,-127.951,5
4334,39.78,-127.826,5
4335,39.81,-127.702,5
4336,39.84,-127.577,5
4337,39.869,-127.453,5
4338,39.898,-127.328,5
4339,39.927,-127.203,5
4340,39.956,-127.078,5
4341,39.985,-126.953,5
4342,40.014,-126.828,5
4343,40.043,-126.703,5
4344,40.071,-126.577,5
4345,40.1,-126.452,5
4346,40.128,-126.326,5
4347,40.157,-126.201,5
4348,40.185,-126.075,5
4349,40.213,-125.949,5
4350,40.241,-125.823,5
4351,40.268,-125.697,5
4352,40.296,-125.57,5
4353,40.324,-125.444,5
4354,40.351,-125.317,5
4355,40.378,-125.191,5
4356,40.406,-125.064,5
4357,40.433,-124.937,5
4358,40.46,-124.81,5
4359,40.487,-124.683,5
4360,40.513,-124.556,5
4361,40.54,-124.429,5
4362,43.166,-87.818,0
4363,43.083,-86.436,0
4364,43.073,-86.298,0
4365,42.499,-79.867,0
4366,42.484,-79.731,0
4367,42.469,-79.596,0
4368,42.453,-79.461,0
4369,41.316,-71.615,3
4370,41.293,-71.484,3
4371,41.27,-71.354,3
4372,41.247,-71.224,3
4373,41.224,-71.094,3
4374,41.2,-70.964,3
4375,41.177,-70.834,3
4376,41.153,-70.704,3
4377,41.129,-70.574,3
4378,41.105,-70.445,3
4379,41.081,-70.315,3
4380,41.057,-70.186,3
4381,41.033,-70.057,3
4382,41.009,-69.927,3
4383,40.984,-69.798,3
4384,40.96,-69.669,3
4385,40.935,-69.54,3
4386,40.91,-69.411,3
4387,40.885,-69.283,3
4388,40.86,-69.154,3
4389,40.835,-69.026,3
4390,40.81,-68.897,3
4391,40.784,-68.769,3
4392,40.759,-68.641,3
4393,40.733,-68.512,3
4394,40.707,-68.384,3
4395,40.681,-68.257,3
4396,40.655,-68.129,3
4397,40.629,-68.001,3
4398,40.603,-67.873,3
4399,40.576,-67.746,3
4400,40.55,-67.619,3
4401,40.523,-67.491,3
4402,40.497,-67.364,3
4403,40.47,-67.237,3
4404,40.443,-67.11,3
4405,40.416,-66.983,3
4406,40.389,-66.857,3
4407,40.361,-66.73,3
4408,40.334,-66.603,3
4409,40.306,-66.477,3
4410,40.279,-66.351,3
4411,40.251,-66.224,3
4412,40.223,-66.098,3
4413,40.195,-65.972,3
4414,40.167,-65.846,3
4415,39.485,-128.649,5
4416,39.516,-128.526,5
4417,39.546,-128.402,5
4418,39.576,-128.279,5
4419,39.606,-128.155,5
4420,39.636,-128.031,5
4421,39.666,-127.907,5
4422,39.695,-127.783,5
4423,39.725,-127.659,5
4424,39.754,-127.534,5
4425,39.784,-127.41,5
4426,39.813,-127.285,5
4427,39.842,-127.161,5
4428,39.871,-127.036,5
4429,39.9,-126.911,5
4430,39.929,-126.786,5
4431,39.958,-126.661,5
4432,39.986,-126.536,5
4433,40.015,-126.41,5
4434,40.043,-126.285,5
4435,40.071,-126.159,5
4436,40.099,-126.033,5
4437,40.127,-125.908,5
4438,40.155,-125.782,5
4439,40.183,-125.656,5
4440,40.21,-125.53,5
4441,40.238,-125.403,5
4442,40.265,-125.277,5
4443,40.293,-125.151,5
4444,40.32,-125.024,5
4445,40.347,-124.897,5
4446,40.374,-124.771,5
4447,40.401,-124.644,5
4448,40.427,-124.517,5
4449,43.077,-87.83,0
4450,43.069,-87.692,0
4451,43.053,-87.416,0
4452,42.984,-86.312,0
4453,42.441,-80.161,0
4454,42.426,-80.025,0
4455,42.411,-79.89,0
4456,42.396,-79.755,0
4457,42.38,-79.619,0
4458,41.252,-71.779,3
4459,41.229,-71.649,3
4460,41.206,-71.519,3
4461,41.183,-71.389,3
4462,41.16,-71.259,3
4463,41.137,-71.129,3
4464,41.114,-70.999,3
4465,41.09,-70.869,3
4466,41.066,-70.74,3
4467,41.043,-70.61,3
4468,41.019,-70.481,3
4469,40.995,-70.351,3
4470,40.971,-70.222,3
4471,40.946,-70.093,3
4472,40.922,-69.964,3
4473,40.898,-69.835,3
4474,40.873,-69.706,3
4475,40.848,-69.577,3
4476,40.824,-69.448,3
4477,40.799,-69.32,3
4478,40.774,-69.191,3
4479,40.748,-69.063,3
4480,40.723,-68.935,3
4481,40.698,-68.807,3
4482,40.672,-68.679,3
4483,40.647,-68.551,3
4484,40.621,-68.423,3
4485,40.595,-68.295,3
4486,40.569,-68.167,3
4487,40.543,-68.04,3
4488,40.517,-67.912,3
4489,40.464,-67.658,3
4490,40.437,-67.531,3
4491,40.411,-67.404,3
4492,40.384,-67.277,3
4493,40.357,-67.15,3
4494,40.33,-67.023,3
4495,40.303,-66.897,3
4496,40.276,-66.77,3
4497,40.248,-66.644,3
4498,40.221,-66.518,3
4499,40.193,-66.391,3
4500,40.165,-66.265,3
4501,40.138,-66.139,3
4502,40.11,-66.014,3
4503,40.082,-65.888,3
4504,39.4,-128.605,5
4505,39.431,-128.482,5
4506,39.461,-128.359,5
4507,39.491,-128.235,5
4508,39.521,-128.111,5
4509,39.551,-127.988,5
4510,39.581,-127.864,5
4511,39.61,-127.74,5
4512,39.64,-127.616,5
4513,39.669,-127.491,5
4514,39.699,-127.367,5
4515,39.728,-127.243,5
4516,39.757,-127.118,5
4517,39.786,-126.994,5
4518,39.815,-126.869,5
4519,39.844,-126.744,5
4520,39.872,-126.619,5
4521,39.901,-126.494,5
4522,39.929,-126.369,5
4523,39.957,-126.243,5
4524,39.986,-126.118,5
4525,40.014,-125.992,5
4526,40.042,-125.867,5
4527,40.069,-125.741,5
4528,40.097,-125.615,5
4529,40.125,-125.489,5
4530,40.152,-125.363,5
4531,40.18,-125.237,5
4532,40.207,-125.11,5
4533,40.234,-124.984,5
4534,40.261,-124.858,5
4535,40.288,-124.731,5
4536,40.315,-124.604,5
4537,40.342,-124.477,5
4538,42.987,-87.842,0
4539,42.98,-87.704,0
4540,42.972,-87.566,0
4541,42.895,-86.326,0
4542,42.382,-80.454,0
4543,42.367,-80.319,0
4544,42.352,-80.183,0
4545,42.337,-80.048,0
4546,42.322,-79.913,0
4547,42.307,-79.778,0
4548,42.292,-79.643,0
4549,41.233,-72.204,3
4550,41.21,-72.074,3
4551,41.165,-71.813,3
4552,41.142,-71.683,3
4553,41.119,-71.553,3
4554,41.096,-71.423,3
4555,41.073,-71.293,3
4556,41.05,-71.164,3
4557,41.027,-71.034,3
4558,41.003,-70.904,3
4559,40.98,-70.775,3
4560,40.956,-70.646,3
4561,40.932,-70.516,3
4562,40.908,-70.387,3
4563,40.884,-70.258,3
4564,40.86,-70.129,3
4565,40.836,-70.0,3
4566,40.811,-69.871,3
4567,40.787,-69.743,3
4568,40.762,-69.614,3
4569,40.737,-69.485,3
4570,40.712,-69.357,3
4571,40.687,-69.229,3
4572,40.662,-69.1,3
4573,40.637,-68.972,3
4574,40.612,-68.844,3
4575,40.586,-68.716,3
4576,40.56,-68.589,3
4577,40.535,-68.461,3
4578,40.509,-68.333,3
4579,40.483,-68.206,3
4580,40.351,-67.57,3
4581,40.325,-67.443,3
4582,40.298,-67.316,3
4583,40.271,-67.19,3
4584,40.244,-67.063,3
4585,40.217,-66.937,3
4586,40.19,-66.81,3
4587,40.163,-66.684,3
4588,40.135,-66.558,3
4589,40.107,-66.432,3
4590,40.08,-66.306,3
4591,40.052,-66.18,3
4592,40.024,-66.055,3
4593,39.996,-65.929,3
4594,39.316,-128.561,5
4595,39.346,-128.438,5
4596,39.376,-128.315,5
4597,39.406,-128.191,5
4598,39.436,-128.068,5
4599,39.466,-127.944,5
4600,39.496,-127.82,5
4601,39.525,-127.697,5
4602,39.555,-127.573,5
4603,39.584,-127.449,5
4604,39.613,-127.324,5
4605,39.643,-127.2,5
4606,39.672,-127.076,5
4607,39.701,-126.951,5
4608,39.729,-126.827,5
4609,39.758,-126.702,5
4610,39.787,-126.577,5
4611,39.815,-126.452,5
4612,39.844,-126.327,5
4613,39.872,-126.202,5
4614,39.9,-126.077,5
4615,39.928,-125.951,5
4616,39.956,-125.826,5
4617,39.984,-125.7,5
4618,40.011,-125.574,5
4619,40.039,-125.449,5
4620,40.067,-125.323,5
4621,40.094,-125.197,5
4622,40.121,-125.07,5
4623,40.148,-124.944,5
4624,40.175,-124.818,5
4625,40.202,-124.691,5
4626,40.229,-124.565,5
4627,40.256,-124.438,5
4628,42.898,-87.854,0
4629,42.89,-87.716,0
4630,42.882,-87.578,0
4631,42.337,-80.882,0
4632,42.322,-80.747,0
4633,42.308,-80.611,0
4634,42.293,-80.476,0
4635,42.279,-80.341,0
4636,42.264,-80.206,0
4637,42.249,-80.071,0
4638,42.234,-79.936,0
4639,41.078,-71.847,3
4640,41.055,-71.717,3
4641,41.032,-71.587,3
4642,41.009,-71.458,3
4643,40.986,-71.328,3
4644,40.963,-71.198,3
4645,40.94,-71.069,3
4646,40.916,-70.939,3
4647,40.893,-70.81,3
4648,40.869,-70.681,3
4649,40.845,-70.552,3
4650,40.821,-70.423,3
4651,40.797,-70.294,3
